essay_id,o_v10,c_v10,e_v10,a_v10,n_v10
66,3.76666666666667,3.6,5.96666666666667,4.5,4.13333333333333
67,4.53333333333333,3.4,4.3,6.5,5.93333333333333
68,4.3,3.23333333333333,3.86666666666667,4.93333333333333,4.6
69,3.16666666666667,2.93333333333333,4.6,2.83333333333333,4.46666666666667
70,5.8,3.06666666666667,5.73333333333333,4.23333333333333,4.16666666666667
71,6.13333333333333,3.7,4.76666666666667,6.36666666666667,4.7
72,4.46666666666667,5.2,6.13333333333333,5.96666666666667,4.9
73,3.03333333333333,3.8,5.7,2.73333333333333,5.33333333333333
74,4.33333333333333,2.13333333333333,6.53333333333333,2.16666666666667,4.86666666666667
75,4.53333333333333,4.43333333333333,4.93333333333333,6.23333333333333,3.2
76,3.93333333333333,2.9,4.8,4.63333333333333,6.03333333333333
77,4,3.66666666666667,4.4,5.03333333333333,6.2
78,7.13333333333333,4.2,7.1,3.73333333333333,4.66666666666667
79,3.26666666666667,2.3,3.5,3.16666666666667,4.6
80,7.26666666666667,3.36666666666667,3.86666666666667,3.96666666666667,4.33333333333333
81,2.36666666666667,4.43333333333333,3.06666666666667,3.36666666666667,4.1
82,5.7,5.9,5.9,7.5,5.23333333333333
83,6.63333333333333,5.16666666666667,5.5,6.33333333333333,5.36666666666667
84,7.03333333333333,3.46666666666667,4.2,5.16666666666667,6.6
85,4.53333333333333,6.2,3.76666666666667,5.4,6.5
86,3.2,3.66666666666667,5.76666666666667,6.6,3.53333333333333
87,5.63333333333333,4.4,4.23333333333333,6.3,4.43333333333333
88,3.66666666666667,3,4.26666666666667,5.13333333333333,4.3
89,6.2,3.4,5.3,2.63333333333333,7.33333333333333
90,5.43333333333333,4.83333333333333,4.7,5.26666666666667,3.46666666666667
91,3.96666666666667,2.36666666666667,7.06666666666667,3.03333333333333,4.36666666666667
92,5.16666666666667,3.7,4.26666666666667,5.76666666666667,5.33333333333333
93,7.33333333333333,4.63333333333333,6.76666666666667,5.33333333333333,6.06666666666667
94,5.7,4.26666666666667,5.23333333333333,6.1,4.7
95,3.26666666666667,3.93333333333333,3.5,5.33333333333333,6.56666666666667
96,5.13333333333333,2.93333333333333,5.53333333333333,3.6,5.93333333333333
97,4.1,6.86296296296296,5.23333333333333,4.96666666666667,4.43333333333333
98,4.86666666666667,2.73333333333333,5.6,3.8,6.8
99,3.03333333333333,4.2,2.6,5,6.66666666666667
100,5.86666666666667,3.26666666666667,5.03333333333333,4.76666666666667,6.06666666666667
101,5.96666666666667,4.03333333333333,4.9,5.93333333333333,5.93333333333333
102,3.9,5.9,4.66666666666667,5.7,2.9
103,3.76666666666667,3.2,3.83333333333333,4.6,4.7
104,4.83333333333333,2.96666666666667,4.86666666666667,4.4,6.1
105,4.56666666666667,4.43333333333333,4.2,5.93333333333333,4.06666666666667
106,2.43333333333333,2.56666666666667,4.13333333333333,6.43333333333333,3.96666666666667
107,3.9,3.33333333333333,4.93333333333333,4.96666666666667,5.33333333333333
108,2.63333333333333,2.86666666666667,6.16666666666667,3.73333333333333,6.06666666666667
109,2.66666666666667,2.93333333333333,5.36666666666667,5.33333333333333,5.73333333333333
110,5.8,3.93333333333333,4.46666666666667,4.8,4.16666666666667
111,3.8,2.8,7.2,2.73333333333333,5.06666666666667
112,6.33333333333333,2.96666666666667,5.1,4.96666666666667,4.56666666666667
113,7.06666666666667,4.1,4.96666666666667,5.53333333333333,3.76666666666667
114,6.5,3.73333333333333,4.83333333333333,6.13333333333333,3.5
115,6.13333333333333,3.06666666666667,4.9,3.13333333333333,4.8
116,4.83333333333333,4.73333333333333,5.2,5.3,4.26666666666667
117,6.7,7.03333333333333,7.23333333333333,7.63333333333333,2.76666666666667
118,7.9,4.2,5.73333333333333,5.3,4.76666666666667
119,3.7,6.96666666666667,5.66666666666667,5.8,3.63333333333333
120,4.4,3.6,3.76666666666667,5,6.83333333333333
121,6.13333333333333,2.86666666666667,4.93333333333333,3.8,6.9
122,3.9,5.63333333333333,7.43333333333333,3.7,5.66666666666667
123,3.43333333333333,5.33333333333333,5.3,7.4,3.96666666666667
124,6.46666666666667,3.5,5.8,3.36666666666667,3.96666666666667
125,5.56666666666667,3.56666666666667,5.36666666666667,6.76666666666667,5.46666666666667
126,4.56666666666667,3.46666666666667,3.66666666666667,3.86666666666667,4.16666666666667
127,3.9,3.46666666666667,5.73333333333333,7.16666666666667,4.23333333333333
128,4.96666666666667,2.8,3.5,2.93333333333333,7.16666666666667
129,4.46666666666667,3.43333333333333,4.7,5.63333333333333,6.53333333333333
130,3.8,3.46666666666667,4.1,4.03333333333333,3.03333333333333
131,6.96666666666667,3.33333333333333,3.16666666666667,3.93333333333333,6.8
132,3.26666666666667,2.8,4.8,2.63333333333333,5.66666666666667
133,3.7,4.36666666666667,2.33333333333333,4.2,6.43333333333333
134,3.26666666666667,2.03333333333333,5.96666666666667,2.16666666666667,6.13333333333333
135,4.06666666666667,3.7,7.26666666666667,5.6,4.53333333333333
136,4.86666666666667,3.36666666666667,5.16666666666667,4.23333333333333,5
137,3.53333333333333,4.1,5.63333333333333,5.6,4.76666666666667
138,4.1,2.36666666666667,4.46666666666667,3.16666666666667,6.13333333333333
139,3.93333333333333,2.76666666666667,3.8,4.7,4.56666666666667
140,4.13333333333333,2.9,5.23333333333333,5.53333333333333,5.26666666666667
141,4.76666666666667,2.56666666666667,3.73333333333333,3.83333333333333,5.4
142,6.16666666666667,3.43333333333333,5.5,4.36666666666667,6.5
143,4.2,4.36666666666667,2.6,5,7.23333333333333
144,6.1,3.2,5.96666666666667,5.9,4.8
145,5.6,3.33333333333333,4.93333333333333,5.4,6.5
146,4.23333333333333,4.16666666666667,7.5,5.43333333333333,3.9
147,3.16666666666667,4.06666666666667,5.76666666666667,4.5,6.83333333333333
148,6.23333333333333,3.16666666666667,4.96666666666667,6.3,4.5
149,3.76666666666667,3.56666666666667,5.6,4.4,5.03333333333333
150,5.76666666666667,3.36666666666667,4.6,5.63333333333333,5.1
151,6.43333333333333,3.83333333333333,4.16666666666667,5.4,4.4
152,4.8,4.3,5,6.06666666666667,5.56666666666667
153,5.7,3.43333333333333,5,4.3,3.66666666666667
154,6,2.1,5.23333333333333,2.23333333333333,7.56666666666667
155,3.9,3.73333333333333,4.5,6.86666666666667,4.06666666666667
156,2.33333333333333,3.13333333333333,3.93333333333333,3.73333333333333,4.53333333333333
157,3.43333333333333,5.16666666666667,4.6,6.43333333333333,5.36666666666667
158,6.5,3.3,7.83333333333333,3.03333333333333,5.73333333333333
159,5,4.53333333333333,4.9,6.63333333333333,5.63333333333333
160,7.06666666666667,4.43333333333333,5.56666666666667,6.23333333333333,5.36666666666667
161,3.4,5.26666666666667,6.33333333333333,5.23333333333333,4.3
162,4.96666666666667,5.23333333333333,6.46666666666667,6.8,3.56666666666667
163,2.63333333333333,3.16666666666667,6.8,3.16666666666667,4.36666666666667
164,7.2,4.86666666666667,4.7,6.1,4.2
165,4.76666666666667,4,5.2,6.7,5
166,5.56666666666667,4.43333333333333,5.36666666666667,7.16666666666667,6.16666666666667
167,7.3,3.83333333333333,6.3,4.9,5.9
168,2.7,5.93333333333333,6.2,6.43333333333333,4.66666666666667
169,5.86666666666667,3.03333333333333,6.16666666666667,2.93333333333333,5
170,4.6,4.46666666666667,2.93333333333333,4.8,4.5
171,3.06666666666667,4.2,5.9,6.26666666666667,4.2
172,2.96666666666667,4.5,5.3,2.93333333333333,5.8
173,2.56666666666667,3.46666666666667,4,5.86666666666667,6.9
174,2.8,2.7,5.8,1.86666666666667,5.6
175,6.16666666666667,2.9,6.13333333333333,5.06666666666667,3.93333333333333
176,4,4.63333333333333,5.36666666666667,5.5,4.13333333333333
177,6.4,2.86666666666667,6.1,3.16666666666667,5.33333333333333
178,6.23333333333333,3.93333333333333,5.56666666666667,4.9,5.16666666666667
179,5.83333333333333,3.06666666666667,5.1,3.66666666666667,6.33333333333333
180,4.23333333333333,4.76666666666667,4.46666666666667,5.1,3.8
181,3.03333333333333,4.73333333333333,4.73333333333333,6.36666666666667,4.33333333333333
182,4.36666666666667,2.8,3.46666666666667,5.9,7.33333333333333
183,5.4,3.83333333333333,6,5.1,4.23333333333333
184,5.2,2.93333333333333,4.03333333333333,3.83333333333333,3.53333333333333
185,5.56666666666667,3.96666666666667,5.93333333333333,5.3,4.7
186,5.63333333333333,2.96666666666667,5.8,4.2,7.2
187,5.53333333333333,5.96666666666667,4.43333333333333,6.13333333333333,2.43333333333333
188,7.36666666666667,4.13333333333333,5.9,4.8,6.86666666666667
189,5.63333333333333,2.9,6.56666666666667,4.4,5.2
190,6.46666666666667,2.96666666666667,4.6,7.23333333333333,4.66666666666667
191,4.33333333333333,3.2,2.8,3.26666666666667,7.5
192,2.13333333333333,3.5,4.36666666666667,3.1,4
193,4.93333333333333,3.8,3.96666666666667,4.73333333333333,4.3
194,5.03333333333333,3.56666666666667,5.16666666666667,4.36666666666667,5.03333333333333
195,4.36666666666667,5.13333333333333,2.8,5.46666666666667,7.4
196,3.96666666666667,3.16666666666667,5.06666666666667,5.6,6.5
197,6,7.46666666666667,5.66666666666667,6.93333333333333,2.83333333333333
198,4.7,3.43333333333333,3.86666666666667,3.73333333333333,5.93333333333333
199,4.4,2.93333333333333,5.23333333333333,5.93333333333333,4.2
200,3.23333333333333,4.46666666666667,4.7,6.8,3.43333333333333
201,3.8,4.26666666666667,6.36666666666667,5.2,4.6
202,5.96666666666667,3.83333333333333,4.53333333333333,4.76666666666667,3.8
203,5.03333333333333,3.1,6.8,3.03333333333333,3.7
204,4.03333333333333,5.86666666666667,6.26666666666667,5.96666666666667,4.06666666666667
205,5.4,3.2,5.53333333333333,2.06666666666667,6.1
206,6.1,3.7,3.66666666666667,4.86666666666667,5.03333333333333
207,6.86666666666667,3.6,4.43333333333333,6.3,5.2
208,3.23333333333333,2.3,2.56666666666667,2.83333333333333,6.16666666666667
209,5.23333333333333,4.46666666666667,3.1,3.6,6.4
210,5.66666666666667,2.9,5.23333333333333,4.1,5.9
211,5.43333333333333,4.33333333333333,4.9,4.96666666666667,5.1
212,2.66666666666667,4.33333333333333,4.8,5.2,3.56666666666667
213,4.23333333333333,1.7,3.93333333333333,2.83333333333333,7.03333333333333
214,3.03333333333333,4.3,4.6,7.66666666666667,5.33333333333333
215,8.26666666666667,3.06666666666667,4.43333333333333,3,4.16666666666667
216,4.8,3.63333333333333,4.8,5.96666666666667,3.93333333333333
217,5.43333333333333,3.43333333333333,3.96666666666667,5.4,6.3
218,4.26666666666667,2.46666666666667,3.36666666666667,2.83333333333333,4.6
219,4.8,3.56666666666667,4.56666666666667,5.76666666666667,3.9
220,6.23333333333333,5.5,7.36666666666667,7.63333333333333,3.96666666666667
221,3.7,4.23333333333333,5.93333333333333,5.33333333333333,5.66666666666667
222,5.76666666666667,3.86666666666667,6.2,4.8,4.86666666666667
223,5.9,2.9,6.23333333333333,3.73333333333333,2.96666666666667
224,4.66666666666667,3.73333333333333,5.16666666666667,3.2,6.73333333333333
225,4.2,5.26666666666667,5.86666666666667,5.36666666666667,3.43333333333333
226,5.46666666666667,2.73333333333333,5.9,5.16666666666667,4.96666666666667
227,3.96666666666667,2.5,4.03333333333333,3.03333333333333,4.86666666666667
228,5.93333333333333,5.16666666666667,5.83333333333333,6.36666666666667,5.16666666666667
229,6,4.33333333333333,3.66666666666667,5.2,5.73333333333333
230,4.13333333333333,2.53333333333333,6.6,2.4,4.4
231,5.7,3.83333333333333,5.93333333333333,5.66666666666667,5.46666666666667
232,5.13333333333333,2.26666666666667,6.1,2.9,6
233,7.06666666666667,3.33333333333333,4.46666666666667,5.5,3.46666666666667
234,4.13333333333333,4.06666666666667,4.16666666666667,5.8,4.26666666666667
235,5.46666666666667,3.36666666666667,5.66666666666667,4.8,6.16666666666667
236,6.73333333333333,3.6,3.23333333333333,6.2,3.13333333333333
237,4.46666666666667,5.43333333333333,6.33333333333333,7.2,3.33333333333333
238,4.86666666666667,3.03333333333333,4.96666666666667,4.2,7.06666666666667
239,4.16666666666667,4.43333333333333,6.73333333333333,3.33333333333333,4.5
240,4.86666666666667,3.96666666666667,4.63333333333333,4.66666666666667,6.23333333333333
241,3.26666666666667,4,4.76666666666667,5,5.63333333333333
242,5.43333333333333,4.7,6.73333333333333,2.63333333333333,4.03333333333333
243,4.23333333333333,4.1,6.2,5.9,5.53333333333333
244,3.23333333333333,3.1,3.36666666666667,5.53333333333333,4.86666666666667
245,4.03333333333333,2.96666666666667,4.73333333333333,6.36666666666667,5.86666666666667
246,6.36666666666667,3.6,4.16666666666667,5.5,5.43333333333333
247,5.5,4.66666666666667,4.9,5.26666666666667,5.1
248,4.16666666666667,3.9,6.66666666666667,6.06666666666667,3.53333333333333
249,3.66666666666667,4.43333333333333,4.2,4.5,3.1
250,3.6,4.2,4.8,3.76666666666667,6.1
