essay_id,o_v50,c_v50,e_v50,a_v50,n_v50
136,3.91666666666667,4,5.66666666666667,3.33333333333333,6.77777777777778
137,2.91666666666667,5.66666666666667,4.41666666666667,5.25,5.33333333333333
138,3.5,2.75,5.33333333333333,2.83333333333333,7.44444444444444
139,2.91666666666667,2.91666666666667,3.33333333333333,4.16666666666667,6.11111111111111
140,4.83333333333333,3.08333333333333,4.91666666666667,5.91666666666667,6.66666666666667
141,4.08333333333333,3,3.33333333333333,4.75,7.33333333333333
142,6.75,3.66666666666667,5.66666666666667,4.66666666666667,8.11111111111111
143,3.58333333333333,5.33333333333333,2.83333333333333,5.08333333333333,8.44444444444444
144,5.91666666666667,3.91666666666667,6.41666666666667,5.5,6.11111111111111
145,5.83333333333333,3.66666666666667,4.83333333333333,5.58333333333333,7.33333333333333
146,4.08333333333333,4.91666666666667,7.58333333333333,5.08333333333333,5.66666666666667
147,3.16666666666667,4.58333333333333,5.58333333333333,4.08333333333333,7.55555555555556
148,5.75,4.25,4.75,7,7
149,4.25,4.08333333333333,5.66666666666667,4.58333333333333,6.33333333333333
150,7,5,4.58333333333333,6.41666666666667,6.55555555555556
151,6.16666666666667,4.41666666666667,4.5,4.91666666666667,6.11111111111111
152,3.25,4.75,4.66666666666667,5.08333333333333,7.77777777777778
153,5.08333333333333,3.83333333333333,4.66666666666667,4.33333333333333,5.11111111111111
154,7.83333333333333,2.25,5.58333333333333,3.58333333333333,7.44444444444444
155,4,4.91666666666667,5.16666666666667,7.16666666666667,5.88888888888889
156,2.58333333333333,3.5,2.91666666666667,3.75,5.66666666666667
157,3.08333333333333,5.5,4.41666666666667,5.66666666666667,7.33333333333333
158,7.08333333333333,3.33333333333333,8,3.75,7.22222222222222
159,3.91666666666667,5,4.5,6.5,7.33333333333333
160,6.33333333333333,4.58333333333333,6.25,5.91666666666667,7
161,3.16666666666667,5.75,5.83333333333333,4.58333333333333,5.33333333333333
162,4.66666666666667,5.83333333333333,7.33333333333333,6.58333333333333,6.22222222222222
163,4.08333333333333,3.83333333333333,6.66666666666667,3.58333333333333,5.88888888888889
164,6.58333333333333,5.58333333333333,3.41666666666667,6.08333333333333,6
165,5.75,4.25,5.16666666666667,6.16666666666667,7.22222222222222
166,6.16666666666667,4.66666666666667,4.25,7.5,7
167,7.5,5,5.75,5.91666666666667,6.33333333333333
168,2.91666666666667,6.58333333333333,5.66666666666667,6.91666666666667,6.55555555555556
169,5.08333333333333,3.16666666666667,6.58333333333333,3,5.44444444444444
170,3.75,5.25,2.66666666666667,3.91666666666667,6.44444444444444
171,4.16666666666667,5.83333333333333,4.25,6.08333333333333,5.88888888888889
172,3.58333333333333,5.58333333333333,4.5,3.66666666666667,7
173,3.83333333333333,4.66666666666667,3.5,5.75,7.66666666666667
174,2.66666666666667,2.75,3.91666666666667,2,3.66666666666667
175,6.16666666666667,4.08333333333333,6,5.91666666666667,5.22222222222222
176,4.33333333333333,5.83333333333333,5.75,4.66666666666667,4.33333333333333
177,5.75,2.75,4.66666666666667,3.25,5.22222222222222
178,6.5,4.16666666666667,4.41666666666667,4.25,6.77777777777778
179,5.66666666666667,3.33333333333333,6.25,4.16666666666667,8.22222222222222
180,3.08333333333333,5.5,3.25,4.16666666666667,6.22222222222222
181,3.33333333333333,5.83333333333333,4.58333333333333,5.41666666666667,5.55555555555556
182,5,2.5,2.5,5.58333333333333,7.11111111111111
183,5.33333333333333,4.5,5.66666666666667,4.75,5.88888888888889
184,4.91666666666667,3.08333333333333,3.33333333333333,3.16666666666667,4.55555555555556
185,4.25,4.83333333333333,6.25,5.25,6.88888888888889
186,4.83333333333333,3.16666666666667,5.33333333333333,4.75,6.66666666666667
187,4.58333333333333,7.08333333333333,3.25,4.58333333333333,5
188,7.25,4.83333333333333,4.33333333333333,5.16666666666667,7.33333333333333
189,5.25,3.58333333333333,5.25,5.25,5.33333333333333
190,6.08333333333333,3.5,5.08333333333333,7.08333333333333,6.66666666666667
191,4.58333333333333,3.58333333333333,2.75,3.5,8.66666666666667
192,2.41666666666667,3.58333333333333,3.5,3,3.66666666666667
193,4.33333333333333,5.16666666666667,3.33333333333333,4.33333333333333,7.44444444444444
194,3.83333333333333,3.91666666666667,6,4,7.11111111111111
195,4.33333333333333,4.75,2.5,5.08333333333333,8.55555555555556
196,3.33333333333333,3.33333333333333,5.16666666666667,5.41666666666667,8.33333333333333
197,5.25,6.83333333333333,4.41666666666667,6,4.77777777777778
198,4.66666666666667,4,3.83333333333333,4.08333333333333,7.77777777777778
199,5.25,3.83333333333333,5.75,4.83333333333333,6.55555555555556
200,3,5.41666666666667,4.66666666666667,5.83333333333333,5.77777777777778
201,3.41666666666667,4.5,6.33333333333333,5.5,6.44444444444444
202,4.75,4.91666666666667,5.08333333333333,4.33333333333333,5.88888888888889
203,4.83333333333333,3.66666666666667,6,3.08333333333333,3.88888888888889
204,4.58333333333333,6.41666666666667,5.66666666666667,5.25,4.66666666666667
205,5,3.08333333333333,4.75,2,5.55555555555556
206,5.91666666666667,3.5,3.58333333333333,5,6
207,7.33333333333333,3.83333333333333,4.5,6,6.33333333333333
208,2.83333333333333,2.75,2.08333333333333,2.58333333333333,7.66666666666667
209,4.33333333333333,5.83333333333333,3.08333333333333,3.75,7.44444444444444
210,5.66666666666667,3.41666666666667,5.75,4.41666666666667,7
211,3.83333333333333,5.33333333333333,3.75,3.83333333333333,6.77777777777778
212,2.66666666666667,5.08333333333333,5,4.16666666666667,5
213,5.58333333333333,2,4.58333333333333,3,7.33333333333333
214,3.25,4.75,3.5,7.16666666666667,6.44444444444444
215,8.5,3.5,4.25,3.41666666666667,4.33333333333333
216,3.91666666666667,4,4.5,4.91666666666667,4.55555555555556
217,5.08333333333333,5.25,3.75,5.16666666666667,7.66666666666667
218,4.33333333333333,2.41666666666667,3,3,5.66666666666667
219,4.58333333333333,3.75,5.08333333333333,4.58333333333333,7.11111111111111
220,6.25,6.58333333333333,6.66666666666667,6.91666666666667,5.55555555555556
221,3.58333333333333,5.16666666666667,6.75,4.16666666666667,7.44444444444444
222,5.66666666666667,4.66666666666667,6.58333333333333,4.91666666666667,6.88888888888889
223,5.41666666666667,2.83333333333333,6.33333333333333,4,4
224,4.16666666666667,5.5,4.25,3.5,8.22222222222222
225,3.66666666666667,4.91666666666667,6.33333333333333,4.08333333333333,4.22222222222222
226,4.83333333333333,2.91666666666667,6.66666666666667,5.08333333333333,6.44444444444444
227,3.83333333333333,3.16666666666667,3.58333333333333,3,6.66666666666667
228,5.75,5.91666666666667,4.91666666666667,5.5,6.55555555555556
229,5.41666666666667,6.08333333333333,3.41666666666667,4.66666666666667,7.11111111111111
230,4.5,2.58333333333333,6.16666666666667,2.58333333333333,4.33333333333333
231,5.66666666666667,4.16666666666667,5.66666666666667,5.33333333333333,6.88888888888889
232,5.16666666666667,2.16666666666667,6.25,3,7.11111111111111
233,6.41666666666667,4.16666666666667,5.08333333333333,5.16666666666667,5.44444444444444
234,3.25,4.66666666666667,4,5.08333333333333,5.55555555555556
235,6,4.41666666666667,6.16666666666667,4.25,7.66666666666667
236,6.41666666666667,4.83333333333333,2.58333333333333,6.25,6.11111111111111
237,4.33333333333333,5.08333333333333,6.66666666666667,6.41666666666667,5.44444444444444
238,5.25,2.83333333333333,6.25,4.25,7.77777777777778
239,3.91666666666667,4.66666666666667,7.25,2.83333333333333,5.88888888888889
240,4.25,5.66666666666667,4.25,4.91666666666667,7.33333333333333
241,3.16666666666667,4.83333333333333,4.41666666666667,4.83333333333333,7
242,5,6.25,4.75,2.25,2.88888888888889
243,3.75,5.58333333333333,4.58333333333333,6.41666666666667,7.55555555555556
244,2.75,4.16666666666667,2.66666666666667,3.91666666666667,7.11111111111111
245,4.25,3.75,6,5.91666666666667,7.44444444444444
246,6.16666666666667,4.08333333333333,3.16666666666667,4.91666666666667,6.66666666666667
247,6.08333333333333,5.33333333333333,5.33333333333333,5,6.88888888888889
248,4.91666666666667,4.41666666666667,7.08333333333333,6,5.77777777777778
249,3.33333333333333,4.75,4.33333333333333,3.25,4.88888888888889
250,3.16666666666667,4.25,4.16666666666667,4,7.55555555555556
