essay_id,o_v41,c_v41,e_v41,a_v41,n_v41
88,3.77777777777778,2.33333333333333,3.38888888888889,4.72222222222222,4.55555555555556
89,7,2,3.33333333333333,2.33333333333333,7.33333333333333
90,4.44444444444444,4.88888888888889,3.05555555555556,4.5,4.88888888888889
91,4.55555555555556,2.66666666666667,6.5,2.94444444444444,3.44444444444444
92,5.44444444444444,3.88888888888889,5.77777777777778,4.44444444444444,4.77777777777778
93,5.72222222222222,4.72222222222222,6.66666666666667,4.55555555555556,6.72222222222222
94,6.44444444444444,5.72222222222222,6.5,5.5,5.33333333333333
95,4.05555555555556,4.38888888888889,3.16666666666667,4.33333333333333,5.16666666666667
96,4.61111111111111,3.38888888888889,3.83333333333333,3.77777777777778,5.83333333333333
97,4.27777777777778,6.38888888888889,5,5.33333333333333,4.94444444444444
98,4.16666666666667,2.83333333333333,5.16666666666667,3.77777777777778,6.66666666666667
99,4.33333333333333,4.55555555555556,3.77777777777778,4.72222222222222,7.66666666666667
100,6.33333333333333,2.72222222222222,6,4.5,6.5
101,5.83333333333333,4.61111111111111,4.44444444444444,6.22222222222222,6.27777777777778
102,3.5,5.5,4.5,6.33333333333333,4
103,3.88888888888889,2,3.33333333333333,4.33333333333333,5.61111111111111
104,3.66666666666667,3.83333333333333,2,4.33333333333333,7
105,4.55555555555556,4.44444444444444,4.77777777777778,6.11111111111111,4.16666666666667
106,3.27777777777778,1.83333333333333,3.5,4.11111111111111,3.5
107,5.5,5.66666666666667,4.33333333333333,6,3.66666666666667
108,4.16666666666667,4.38888888888889,5.77777777777778,4.66666666666667,6.77777777777778
109,4.5,3.16666666666667,6.16666666666667,5.16666666666667,7.22222222222222
110,5.16666666666667,5.66666666666667,5.83333333333333,5.16666666666667,5.16666666666667
111,5,4.33333333333333,7.16666666666667,3,6.16666666666667
112,3.72222222222222,4.77777777777778,4.27777777777778,4.11111111111111,3.83333333333333
113,4.66666666666667,6.33333333333333,3.66666666666667,4.88888888888889,4.11111111111111
114,4.22222222222222,4.05555555555556,5.05555555555556,6.16666666666667,4.16666666666667
115,6.44444444444444,2.94444444444444,5.33333333333333,4.16666666666667,6.16666666666667
116,4.66666666666667,6.66666666666667,3.66666666666667,5.5,5
117,5.94444444444444,7.61111111111111,6.27777777777778,6,2
118,5.66666666666667,5.88888888888889,4.72222222222222,4.22222222222222,5.66666666666667
119,3.83333333333333,6.33333333333333,6.83333333333333,6.33333333333333,4.16666666666667
120,4.88888888888889,5,1.88888888888889,5.72222222222222,7.22222222222222
121,5,4,4,4.61111111111111,7.16666666666667
122,5,6.94444444444444,4.83333333333333,4.05555555555556,6.61111111111111
123,4.5,4.61111111111111,5.22222222222222,6.33333333333333,4.5
124,4.16666666666667,5,4,3.66666666666667,4.66666666666667
125,4.5,5.61111111111111,4.77777777777778,6.72222222222222,5.22222222222222
126,3,2,2.83333333333333,3.33333333333333,5.5
127,4.83333333333333,3.22222222222222,6.55555555555556,6.55555555555556,5.11111111111111
128,4.94444444444444,2.38888888888889,2.61111111111111,4.05555555555556,7.38888888888889
129,4.83333333333333,2.66666666666667,3,4.33333333333333,6.83333333333333
130,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667
131,5.88888888888889,4,2.88888888888889,5.11111111111111,7.27777777777778
132,4.05555555555556,3.44444444444444,4.72222222222222,4.22222222222222,7.16666666666667
133,4.44444444444444,5.44444444444444,1.66666666666667,5.22222222222222,6.55555555555556
134,5.66666666666667,2.16666666666667,5.33333333333333,1.66666666666667,7.27777777777778
135,5.16666666666667,5,7.61111111111111,5.88888888888889,3.05555555555556
136,4.5,5.33333333333333,5.33333333333333,4.33333333333333,5.5
137,3.5,3.72222222222222,3.38888888888889,4.61111111111111,3.88888888888889
138,3.83333333333333,3,4.33333333333333,4.66666666666667,7.33333333333333
139,2.61111111111111,4.05555555555556,3.77777777777778,3.83333333333333,4.77777777777778
140,4.33333333333333,2,4.83333333333333,5.83333333333333,6
141,4.16666666666667,2.66666666666667,2.11111111111111,3.83333333333333,6.38888888888889
142,4.83333333333333,3.66666666666667,4.5,5,7.33333333333333
143,3.94444444444444,4.33333333333333,2.88888888888889,5.66666666666667,7.22222222222222
144,4.5,3.11111111111111,5.61111111111111,5.27777777777778,5.83333333333333
145,4.94444444444444,3.5,4.16666666666667,5.83333333333333,6.88888888888889
146,4.88888888888889,5.11111111111111,8.33333333333333,4.94444444444444,4.55555555555556
147,3.94444444444444,4.22222222222222,4.66666666666667,4.5,7.33333333333333
148,5.16666666666667,4.33333333333333,4.94444444444444,6.38888888888889,5.94444444444444
149,4.88888888888889,4.38888888888889,5.61111111111111,4.88888888888889,6.5
150,6,3.61111111111111,4.72222222222222,5.16666666666667,6.22222222222222
151,4.22222222222222,3.27777777777778,2.61111111111111,4.16666666666667,5.5
152,3.83333333333333,5.16666666666667,5.33333333333333,6.33333333333333,5.33333333333333
153,4.16666666666667,5.72222222222222,4.44444444444444,5.5,3.33333333333333
154,6.72222222222222,1.11111111111111,4.27777777777778,1.83333333333333,8.27777777777778
155,4.66666666666667,3.22222222222222,4.88888888888889,6.77777777777778,4.66666666666667
156,2.88888888888889,2.61111111111111,2.11111111111111,4.38888888888889,5
157,4.22222222222222,6.33333333333333,5.33333333333333,6,5.11111111111111
158,7.16666666666667,4.83333333333333,7.83333333333333,3.44444444444444,6.83333333333333
159,4.72222222222222,5.94444444444444,5.27777777777778,6.27777777777778,5.61111111111111
160,5.33333333333333,6.55555555555556,6,4.94444444444444,5.22222222222222
161,4.94444444444444,6.22222222222222,5.33333333333333,5.11111111111111,4.88888888888889
162,4.33333333333333,5.5,6.55555555555556,6.5,4.22222222222222
163,4.33333333333333,3.61111111111111,6.05555555555556,4.33333333333333,5.05555555555556
164,6.05555555555556,5.88888888888889,5.5,6.11111111111111,4.44444444444444
165,4.38888888888889,5.22222222222222,5.22222222222222,6.38888888888889,5.38888888888889
166,7.27777777777778,4.22222222222222,5.94444444444444,6.27777777777778,6.55555555555556
167,7,4.66666666666667,6.16666666666667,5.83333333333333,6
168,5.16666666666667,6.38888888888889,5.61111111111111,6.55555555555556,5.5
169,5.16666666666667,4,6.33333333333333,3.5,5.5
170,3.83333333333333,5.5,2,4.38888888888889,5.16666666666667
171,4.77777777777778,3.44444444444444,4.83333333333333,3,6.77777777777778
172,3.33333333333333,4.83333333333333,3.05555555555556,4.11111111111111,7.05555555555556
173,4.83333333333333,2.66666666666667,3.83333333333333,5.5,6
174,2.83333333333333,2.55555555555556,2.5,2.88888888888889,5.27777777777778
175,5.22222222222222,5.44444444444444,6.22222222222222,6,4
176,4.5,6.27777777777778,5.83333333333333,4.44444444444444,3.33333333333333
177,4.55555555555556,3.33333333333333,5.33333333333333,4.66666666666667,6
178,6.22222222222222,4.83333333333333,4.38888888888889,5.22222222222222,6.16666666666667
179,5.16666666666667,3.66666666666667,6.16666666666667,4.66666666666667,7.5
180,3.83333333333333,6.66666666666667,3,4.66666666666667,3.83333333333333
181,4.16666666666667,5.05555555555556,4,5.22222222222222,3.94444444444444
182,4.66666666666667,2.5,3,4.83333333333333,6.5
183,5.5,3.83333333333333,5.5,5,3.16666666666667
184,3.77777777777778,4.22222222222222,1.55555555555556,4.16666666666667,4.88888888888889
185,4.61111111111111,6.38888888888889,6.72222222222222,6.61111111111111,5.22222222222222
186,5.44444444444444,1.83333333333333,4.11111111111111,4.05555555555556,7.66666666666667
187,5,7.5,3.11111111111111,3.94444444444444,2.11111111111111
188,6.77777777777778,3.66666666666667,4.22222222222222,3.77777777777778,6.83333333333333
189,4.83333333333333,4.5,3.16666666666667,5.33333333333333,5.5
190,5.05555555555556,2.72222222222222,5.11111111111111,6.38888888888889,5.88888888888889
191,3.88888888888889,3,2,5,7.83333333333333
192,3.11111111111111,3.16666666666667,2.16666666666667,3,4.27777777777778
193,4.05555555555556,5.44444444444444,4.16666666666667,5.27777777777778,5.22222222222222
194,4.72222222222222,5.66666666666667,3.94444444444444,5.05555555555556,6.5
195,4.5,4.16666666666667,2,4.5,6.83333333333333
196,5,6.66666666666667,5,5.33333333333333,6.83333333333333
197,5.27777777777778,7.55555555555556,6,5.88888888888889,2.16666666666667
198,5.11111111111111,3.66666666666667,4.33333333333333,4.83333333333333,6.88888888888889
199,4.5,4.33333333333333,6.66666666666667,5.66666666666667,5.16666666666667
200,3.83333333333333,3.88888888888889,4.88888888888889,6.11111111111111,3.5
201,4.44444444444444,3.94444444444444,5.11111111111111,4.11111111111111,4.72222222222222
202,3.83333333333333,5,4.5,5.33333333333333,5
203,4.66666666666667,3.5,5.33333333333333,3.66666666666667,3.33333333333333
204,4.94444444444444,5.38888888888889,5.83333333333333,4.66666666666667,3.77777777777778
205,5,6.33333333333333,3.5,2.33333333333333,6.5
206,5.5,5.16666666666667,3.66666666666667,4,5.33333333333333
207,6.38888888888889,4.33333333333333,5.22222222222222,5.44444444444444,5.11111111111111
208,3.38888888888889,3.88888888888889,1.27777777777778,3.55555555555556,6.55555555555556
209,4.05555555555556,5.72222222222222,3.22222222222222,3.66666666666667,7.11111111111111
210,5.61111111111111,3.33333333333333,5.83333333333333,4.77777777777778,5.83333333333333
211,4.5,6.66666666666667,4,5,4.33333333333333
212,4.33333333333333,5.77777777777778,5.83333333333333,5.88888888888889,3.72222222222222
213,5.94444444444444,2.5,5.77777777777778,3.77777777777778,8.44444444444444
214,4.16666666666667,3.38888888888889,4.33333333333333,6.11111111111111,4.83333333333333
215,7.27777777777778,4.94444444444444,4.83333333333333,3,3.83333333333333
216,3.77777777777778,2.72222222222222,5.22222222222222,4.66666666666667,4.22222222222222
217,3.5,4.83333333333333,3.5,5.66666666666667,6.5
218,4.11111111111111,2.72222222222222,2.22222222222222,4.55555555555556,6.88888888888889
219,3.44444444444444,5.27777777777778,5.05555555555556,5.27777777777778,5.11111111111111
220,6.11111111111111,6.94444444444444,7.16666666666667,6.44444444444444,4.27777777777778
221,4.5,6.66666666666667,5.5,5.33333333333333,5.5
222,5,5.5,7.66666666666667,5.66666666666667,5.5
223,4.5,3,6.5,4.16666666666667,3
224,5.05555555555556,7.05555555555556,4.83333333333333,4.27777777777778,6.61111111111111
225,3.94444444444444,5.27777777777778,6.66666666666667,4.61111111111111,2.44444444444444
226,4.94444444444444,3.55555555555556,7,4.77777777777778,6.77777777777778
227,3.44444444444444,2.83333333333333,2.77777777777778,4.55555555555556,6.44444444444444
228,5.33333333333333,6.33333333333333,5.16666666666667,6.16666666666667,4.66666666666667
229,4.5,6.66666666666667,2,3.16666666666667,5.83333333333333
230,4,2.5,4.22222222222222,2.83333333333333,5.5
231,4.77777777777778,6.11111111111111,6,5.27777777777778,5.27777777777778
232,6.5,3.66666666666667,6,5.83333333333333,7
233,5.33333333333333,4.33333333333333,4.61111111111111,4.5,4.33333333333333
234,3.5,4.83333333333333,4.16666666666667,5.22222222222222,4.38888888888889
235,5.94444444444444,4.61111111111111,5.61111111111111,5.77777777777778,6.66666666666667
236,4.27777777777778,4.77777777777778,3,5,3.77777777777778
237,5,5.05555555555556,6.83333333333333,6.55555555555556,3.88888888888889
238,4.5,2.88888888888889,3.5,5.27777777777778,7.55555555555556
239,4.88888888888889,5.61111111111111,6.94444444444444,3.05555555555556,5.05555555555556
240,4.5,4.66666666666667,3.44444444444444,5.55555555555556,5.61111111111111
241,4,5.11111111111111,4.16666666666667,5.5,5.83333333333333
242,6.72222222222222,7.88888888888889,4.33333333333333,2.61111111111111,3.66666666666667
243,4.33333333333333,3,4.16666666666667,4.83333333333333,8.16666666666667
244,4.33333333333333,4.11111111111111,2.22222222222222,5.05555555555556,7.33333333333333
245,4.61111111111111,4.38888888888889,6.27777777777778,6.83333333333333,7.05555555555556
246,4.5,5.11111111111111,2.94444444444444,5.61111111111111,5.72222222222222
247,5.83333333333333,4.16666666666667,6,3.66666666666667,5.83333333333333
248,5.16666666666667,4.27777777777778,7.16666666666667,6.33333333333333,4.16666666666667
249,3.22222222222222,5.61111111111111,3.5,2.83333333333333,2.44444444444444
250,4,4.33333333333333,4.05555555555556,4.83333333333333,7.5
